id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,size_sqft
7766200013,20140811T000000,775000.0,4,2.25,1.0,0,0,3,8,1984,0,98166,47.445,-122.347,65653
7203220400,20140707T000000,861990.0,5,2.75,2.0,0,0,3,9,2014,0,98053,47.6848,-122.016,22093
9270200160,20141028T000000,685000.0,3,1.0,2.0,0,0,3,7,1922,0,98119,47.6413,-122.364,9640
1432701230,20140729T000000,309000.0,3,1.0,1.0,0,0,4,6,1959,0,98058,47.4485,-122.175,22364
8035350320,20140718T000000,488000.0,3,2.5,2.0,0,0,3,8,2003,0,98019,47.7443,-121.977,32205
8945200830,20150325T000000,210490.0,3,1.0,1.0,0,0,3,6,1966,0,98023,47.3066,-122.371,20576
4178300310,20140716T000000,785000.0,4,2.5,2.0,0,0,4,9,1981,0,98007,47.6194,-122.151,34361
9215400105,20150428T000000,450000.0,3,1.75,1.0,0,0,4,7,1953,0,98115,47.6796,-122.301,14533
822039084,20150311T000000,1350000.0,3,2.5,1.0,1,2,5,9,1953,0,98070,47.4041,-122.451,145704
5245600105,20140916T000000,228000.0,3,1.0,1.0,0,0,3,7,1955,0,98148,47.4258,-122.322,22133
7231300125,20150217T000000,345000.0,5,2.5,1.0,0,0,4,8,1966,0,98056,47.4934,-122.189,26557
7518505990,20141231T000000,600000.0,3,1.75,1.0,0,0,4,7,1950,0,98117,47.6808,-122.384,12390
3626039271,20150205T000000,585000.0,2,1.75,1.0,0,0,3,7,1981,0,98117,47.6989,-122.369,20728
4217401195,20150303T000000,920000.0,5,2.25,1.5,0,0,3,8,1927,0,98105,47.6571,-122.281,20190
9822700295,20140512T000000,885000.0,4,2.5,2.0,0,0,3,9,1995,0,98105,47.6597,-122.29,17610
9478500640,20140819T000000,292500.0,4,2.5,2.0,0,0,3,7,2008,0,98042,47.3663,-122.114,15745
2799800710,20150407T000000,301000.0,3,2.5,2.0,0,0,3,8,2003,0,98042,47.3663,-122.122,17030
7922800400,20140827T000000,951000.0,5,3.25,2.0,0,4,4,8,1968,0,98008,47.588,-122.116,34846
8079040320,20150223T000000,430000.0,4,3.0,2.0,0,0,3,8,1991,0,98059,47.5059,-122.149,24488
1516000055,20141210T000000,650000.0,3,2.25,1.0,0,3,4,8,1959,0,98166,47.4336,-122.339,47005
9558200045,20140828T000000,289000.0,3,1.75,1.0,0,0,3,7,1954,0,98148,47.4366,-122.335,20960
5072410070,20141021T000000,505000.0,3,1.75,2.0,0,0,5,8,1973,0,98166,47.4428,-122.344,25728
9528102996,20141207T000000,549000.0,3,1.75,3.0,0,0,3,8,2014,0,98115,47.6765,-122.32,8794
1189001180,20140603T000000,425000.0,3,2.25,1.0,0,0,3,7,1979,0,98122,47.6113,-122.297,14840
3253500160,20141120T000000,317625.0,3,2.75,1.5,0,0,5,7,1925,0,98144,47.5747,-122.304,14789
3394100030,20140909T000000,975000.0,4,2.5,2.0,0,0,3,10,1989,0,98004,47.5815,-122.192,30288
3717000160,20141009T000000,287000.0,4,2.5,2.0,0,0,3,7,2005,0,98001,47.3378,-122.257,15906
1274500060,20140825T000000,204000.0,3,1.0,1.0,0,0,4,7,1968,0,98042,47.3621,-122.11,27715
1802000060,20140612T000000,1325000.0,5,2.25,1.0,0,0,3,8,1965,0,98004,47.6303,-122.215,50106
1525059190,20140912T000000,1040000.0,5,3.25,1.0,0,0,4,11,1973,0,98005,47.6525,-122.16,102081
1049000060,20150105T000000,325000.0,3,2.0,1.0,0,0,4,7,1972,0,98034,47.7362,-122.179,14517
8820901275,20140610T000000,571000.0,4,2.0,1.5,0,0,5,7,1916,0,98125,47.7168,-122.287,22624
5416510140,20140710T000000,360000.0,4,2.5,2.0,0,0,3,8,2005,0,98038,47.3608,-122.036,17180
3444100400,20150316T000000,349000.0,3,1.75,1.0,0,0,5,7,1965,0,98042,47.3511,-122.073,106578
3276920270,20141105T000000,832500.0,4,4.0,2.0,0,0,4,10,1986,0,98075,47.5822,-121.987,80222
4036801170,20141013T000000,380000.0,4,1.75,1.0,0,0,3,7,1956,0,98008,47.6034,-122.125,20000
2391600320,20150420T000000,480000.0,3,1.0,1.0,0,0,3,7,1941,0,98116,47.5636,-122.394,13090
6300000287,20140609T000000,410000.0,3,1.0,1.0,0,0,4,7,1956,0,98133,47.7073,-122.34,14703
1531000030,20150323T000000,720000.0,4,2.5,2.0,0,0,3,10,2002,0,98010,47.342,-122.025,89683
5104520400,20141202T000000,390000.0,3,2.5,2.0,0,0,3,8,2003,0,98038,47.3512,-122.008,17513
7437100340,20141222T000000,360000.0,4,2.5,2.0,0,0,3,7,1992,0,98038,47.349,-122.031,17964
9418400240,20141028T000000,355000.0,2,1.0,1.0,0,0,3,7,1948,0,98118,47.5474,-122.291,19200
1523059105,20150128T000000,356000.0,3,1.5,1.0,0,0,3,8,1964,0,98059,47.4811,-122.149,22719
1133000671,20140602T000000,315000.0,3,1.0,1.0,0,0,3,6,1952,0,98125,47.7264,-122.31,17327
4232902595,20141114T000000,940000.0,3,1.5,2.0,0,0,3,9,1925,0,98119,47.6337,-122.365,14700
2599001200,20141103T000000,305000.0,5,2.25,1.5,0,0,5,7,1961,0,98092,47.2909,-122.189,23475
3342103156,20140618T000000,461000.0,3,3.25,2.0,0,0,3,9,2006,0,98056,47.5228,-122.199,21067
1332700270,20140519T000000,215000.0,2,2.25,2.0,0,0,4,7,1979,0,98056,47.518,-122.194,9235
3869900162,20140904T000000,335000.0,2,1.75,2.0,0,0,3,7,2006,0,98136,47.5394,-122.387,5262
2791500270,20140522T000000,243500.0,4,2.5,2.0,0,0,3,7,1988,0,98023,47.2897,-122.372,20853
5036300431,20150311T000000,1099880.0,5,2.75,2.0,0,0,4,10,2001,0,98199,47.6506,-122.391,22163
4168000060,20150226T000000,153000.0,3,1.0,1.0,0,0,3,7,1962,0,98023,47.322,-122.351,24750
6021501535,20140725T000000,430000.0,3,1.5,1.0,0,0,3,8,1939,0,98117,47.687,-122.386,14230
6021501535,20141223T000000,700000.0,3,1.5,1.0,0,0,3,8,1939,0,98117,47.687,-122.386,14230
1483300570,20140908T000000,905000.0,4,2.5,1.0,0,0,3,7,1946,1991,98040,47.5873,-122.249,24845
3422049190,20150330T000000,247500.0,3,1.75,1.0,0,0,3,7,1967,0,98032,47.3576,-122.277,36967
1099611230,20140912T000000,199000.0,4,1.5,1.0,0,0,4,7,1975,0,98023,47.3036,-122.378,16280
722079104,20140711T000000,314000.0,3,1.75,1.0,0,0,5,7,1980,0,98038,47.4109,-121.958,182106
7338200240,20140516T000000,437500.0,3,2.5,2.0,0,2,3,9,1992,0,98045,47.4838,-121.714,79102
1952200240,20140611T000000,850830.0,3,2.5,1.5,0,0,5,9,1910,0,98102,47.6415,-122.315,24081
5200100125,20141027T000000,555000.0,3,2.0,1.5,0,0,4,7,1929,0,98117,47.6775,-122.372,12526
7214720075,20141212T000000,699950.0,3,2.25,2.0,0,0,4,8,1983,0,98077,47.7731,-122.08,162320
2450000295,20141007T000000,1088000.0,3,2.5,2.0,0,0,3,8,1950,2010,98004,47.5814,-122.196,24436
6197800045,20140924T000000,290000.0,3,1.0,1.0,0,0,3,7,1954,0,98058,47.4375,-122.184,52889
1328310370,20150402T000000,375000.0,3,2.5,1.0,0,0,4,8,1978,0,98058,47.4431,-122.133,25097
546000875,20140523T000000,460000.0,3,1.0,1.5,0,0,4,7,1939,0,98117,47.6878,-122.38,12590
3530510041,20140723T000000,188500.0,2,1.75,1.0,0,0,4,8,1985,0,98198,47.3813,-122.322,11209
1853000400,20150305T000000,680000.0,4,2.5,2.0,0,0,4,10,1991,0,98077,47.7304,-122.082,72308
3134100116,20140827T000000,470000.0,5,1.75,2.0,0,0,4,7,1942,0,98052,47.6417,-122.109,28335
9545230140,20140725T000000,597750.0,4,2.5,2.0,0,0,3,8,1984,0,98027,47.5386,-122.053,25820
3362400511,20150304T000000,570000.0,3,1.75,1.0,0,0,5,6,1905,0,98103,47.6823,-122.349,10764
2525310310,20140916T000000,272500.0,3,1.75,1.0,0,0,4,7,1980,0,98038,47.3624,-122.031,28876
6126500060,20141124T000000,329950.0,3,1.75,1.0,0,2,3,7,1971,0,98108,47.5474,-122.295,17719
8961960160,20141028T000000,480000.0,4,2.5,2.0,0,3,3,9,2001,0,98001,47.3183,-122.253,33788
3626039325,20141121T000000,740500.0,3,3.5,2.0,0,0,3,8,1900,1999,98117,47.6981,-122.368,23290
3362400431,20140626T000000,518500.0,3,3.5,3.0,0,0,3,8,2010,0,98103,47.6824,-122.347,9068
4060000240,20140623T000000,205425.0,2,1.0,1.0,0,0,4,6,1945,0,98178,47.5009,-122.248,16510
3454800060,20150108T000000,171800.0,4,2.0,1.0,0,0,3,6,1950,0,98168,47.4965,-122.303,23620
1695900060,20150511T000000,535000.0,4,1.0,1.5,0,0,4,7,1925,0,98144,47.587,-122.294,11852
7278700070,20150102T000000,660000.0,3,2.5,1.0,0,2,3,8,1964,0,98177,47.7728,-122.386,24470
6675500070,20141119T000000,391500.0,3,2.0,1.0,0,0,3,7,1987,0,98034,47.7288,-122.226,22716
3626039187,20150406T000000,395000.0,2,1.0,1.0,0,0,3,6,1953,0,98117,47.6999,-122.364,15250
3524049083,20141104T000000,445000.0,4,1.75,1.5,0,0,5,7,1924,0,98118,47.5299,-122.266,14850
3275860240,20140618T000000,770000.0,3,2.25,2.0,0,0,3,9,1990,0,98052,47.6897,-122.098,32716
4389200955,20150302T000000,1450000.0,4,2.75,1.5,0,0,3,8,1914,1992,98004,47.6141,-122.212,37624
4058801670,20140717T000000,445000.0,3,2.25,1.0,0,2,3,8,1967,0,98178,47.5091,-122.244,23773
8732020310,20140717T000000,260000.0,4,2.25,1.0,0,0,3,8,1978,0,98023,47.3129,-122.39,23621
2331300505,20140613T000000,822500.0,5,3.5,2.0,0,0,5,7,1926,0,98103,47.6763,-122.352,16260
7853210060,20150406T000000,430000.0,4,2.5,2.0,0,0,3,7,2004,0,98065,47.5319,-121.85,14168
3668000070,20150105T000000,212000.0,3,1.75,1.0,0,0,4,7,1986,0,98092,47.2761,-122.152,19095
9545240070,20150428T000000,660500.0,4,2.25,1.0,0,0,3,8,1986,0,98027,47.5343,-122.054,25476
1243100136,20140612T000000,784000.0,3,3.5,1.5,0,0,3,9,1989,0,98052,47.697,-122.072,209958
8929000270,20140512T000000,453246.0,3,2.5,2.0,0,0,3,8,2014,0,98029,47.5517,-121.998,9659
2767602356,20150126T000000,675000.0,4,3.5,3.0,0,0,3,9,2005,0,98107,47.6734,-122.38,10383
921049315,20140813T000000,199000.0,3,1.75,1.0,0,0,4,7,1956,0,98003,47.3257,-122.296,40845
3655000070,20140805T000000,220000.0,4,1.75,1.0,0,0,3,7,1968,0,98003,47.3309,-122.299,21770
4027700812,20140529T000000,452000.0,4,2.25,1.0,0,0,4,8,1968,0,98028,47.7689,-122.266,27168
3992700335,20140707T000000,382500.0,2,1.0,1.0,0,0,3,6,1981,0,98125,47.7135,-122.287,13595
2767603505,20140507T000000,519950.0,3,2.25,3.0,0,0,3,8,2014,0,98107,47.6722,-122.381,6249
4232901525,20140627T000000,665000.0,2,1.0,1.0,0,0,3,7,1925,0,98119,47.6338,-122.358,10190
1777500060,20140708T000000,527700.0,5,2.5,1.0,0,0,4,8,1968,0,98006,47.5707,-122.128,27210
1432900240,20150508T000000,205000.0,3,1.0,1.0,0,0,4,7,1962,0,98058,47.4563,-122.171,21988
6140100875,20150415T000000,420000.0,3,1.0,1.0,0,0,4,7,1923,0,98133,47.7144,-122.351,19717
6071600370,20150227T000000,500000.0,4,2.25,1.0,0,0,4,8,1961,0,98006,47.5495,-122.174,23631
1526069017,20141203T000000,921500.0,4,2.5,2.0,0,0,4,9,1994,0,98077,47.7421,-122.026,413545
809001525,20140625T000000,890000.0,4,1.0,2.0,0,0,3,8,1905,0,98109,47.6354,-122.353,15300
3224079105,20140806T000000,430000.0,2,2.5,2.0,0,0,3,7,2007,0,98027,47.5262,-121.943,261606
8075400570,20141030T000000,258000.0,5,2.0,1.0,0,0,4,8,1960,0,98032,47.3887,-122.286,36380
1994200024,20141104T000000,511000.0,3,1.0,1.0,0,0,3,7,1947,0,98103,47.6873,-122.336,12364
3362900810,20140820T000000,532170.0,3,2.0,2.0,0,0,3,8,1990,0,98103,47.6838,-122.353,10400
1324300398,20150409T000000,560000.0,3,1.0,1.5,0,0,3,7,1947,0,98107,47.655,-122.359,13640
537000445,20150331T000000,282950.0,3,1.0,1.0,0,0,4,7,1954,0,98003,47.3255,-122.304,21013
7855801670,20150401T000000,2250000.0,4,3.25,2.0,0,3,3,12,2006,0,98006,47.562,-122.162,43120
7920100045,20140516T000000,350000.0,1,1.0,1.0,0,0,3,7,1942,0,98115,47.679,-122.3,12610
8960000030,20140728T000000,215000.0,3,1.0,1.0,0,0,4,7,1967,0,98058,47.4479,-122.176,18888
6388930390,20141120T000000,650000.0,5,3.5,2.0,0,0,3,9,1996,0,98056,47.525,-122.172,49480
8731900200,20140807T000000,320000.0,4,2.75,1.0,0,0,3,8,1967,0,98023,47.3135,-122.369,22635
8029200135,20141113T000000,247000.0,3,2.0,1.5,0,0,3,7,1916,2013,98022,47.2086,-121.996,18096
1081200350,20141003T000000,320000.0,4,1.75,1.0,0,0,4,8,1968,0,98059,47.4715,-122.118,27610
84000105,20140507T000000,255000.0,5,2.25,1.0,0,0,3,7,1962,0,98146,47.4877,-122.335,25442
3756500060,20150309T000000,438000.0,3,1.75,1.0,0,0,3,7,1962,0,98034,47.7171,-122.193,24080
7215720160,20150304T000000,900000.0,3,2.5,2.0,0,0,3,10,2000,0,98075,47.6012,-122.023,39404
3574800520,20140620T000000,441000.0,3,2.75,1.0,0,0,3,7,1979,0,98034,47.7319,-122.224,20962
2617300160,20140812T000000,420000.0,3,2.0,1.0,0,0,4,7,1975,0,98027,47.4582,-122.023,81072
2558660270,20141208T000000,370000.0,3,1.75,1.0,0,0,3,7,1976,0,98034,47.7209,-122.168,19300
2009000370,20150219T000000,269950.0,2,1.75,1.0,0,0,5,5,1949,0,98198,47.408,-122.327,21510
1836980160,20150324T000000,807100.0,4,2.5,2.0,0,0,3,9,1999,0,98006,47.565,-122.125,17279
3261020370,20140605T000000,653000.0,3,2.5,1.0,0,0,4,8,1979,0,98034,47.7028,-122.231,26340
1755700060,20140611T000000,371500.0,3,2.0,1.0,0,0,5,7,1964,0,98133,47.7458,-122.331,20134
4330600435,20150316T000000,284000.0,3,1.75,1.0,0,0,3,7,1954,0,98166,47.4776,-122.337,33110
9542800700,20150102T000000,272000.0,3,1.75,1.0,0,0,4,7,1978,0,98023,47.3026,-122.374,20740
1999700045,20140502T000000,313000.0,3,1.5,1.5,0,0,3,7,1955,0,98133,47.7658,-122.339,20012
1762600070,20150116T000000,917500.0,4,2.5,2.0,0,0,3,10,1984,0,98033,47.6477,-122.182,81733
1687900520,20140929T000000,673000.0,4,2.25,2.0,0,0,4,8,1980,0,98006,47.5619,-122.125,23965
7234600798,20150210T000000,425000.0,3,2.5,2.0,0,0,3,8,2008,0,98122,47.6106,-122.31,6725
3881900445,20140709T000000,399950.0,5,2.75,1.0,0,0,3,7,1986,0,98144,47.5868,-122.308,12770
2254502445,20140530T000000,385000.0,3,1.0,1.0,0,0,3,6,1901,0,98122,47.6101,-122.307,13240
5437810320,20141117T000000,269950.0,3,1.5,1.0,0,2,4,7,1975,0,98022,47.1976,-121.999,22351
9158100075,20150107T000000,330000.0,2,1.0,1.0,0,0,3,7,1949,0,98177,47.7224,-122.358,20740
3830630310,20140725T000000,260000.0,3,2.5,2.0,0,0,3,7,1988,0,98030,47.3505,-122.179,16990
8123100045,20150414T000000,470000.0,4,3.0,1.5,0,0,4,7,1925,0,98126,47.5384,-122.376,16670
3127200041,20140613T000000,589000.0,4,3.0,2.0,0,0,5,7,1961,0,98034,47.7044,-122.2,26370
6661200320,20140723T000000,163500.0,2,1.5,2.0,0,0,3,7,1996,0,98038,47.3848,-122.039,9986
11510310,20140905T000000,835000.0,4,2.75,2.0,0,0,3,9,1993,0,98052,47.6993,-122.102,31916
825059270,20141121T000000,1095000.0,5,3.0,1.0,0,2,4,10,1986,0,98033,47.6627,-122.188,33840
8731951370,20150415T000000,269000.0,4,1.75,1.0,0,0,4,8,1969,0,98023,47.3099,-122.379,24080
1954440060,20140505T000000,560000.0,3,2.5,2.0,0,0,3,8,1987,0,98074,47.62,-122.043,23318
2264500350,20150418T000000,615000.0,4,1.0,1.5,0,0,4,6,1901,0,98103,47.65,-122.34,10790
1115810060,20141205T000000,585188.0,3,2.25,1.0,0,0,3,8,1975,0,98052,47.6647,-122.153,26056
9477200200,20140818T000000,305000.0,3,1.75,1.0,0,0,3,7,1977,0,98034,47.726,-122.191,22720
1432600560,20141105T000000,166950.0,3,1.0,1.0,0,0,3,6,1959,0,98058,47.4616,-122.184,20410
2287000060,20140912T000000,799000.0,3,2.5,1.0,0,0,4,8,1959,0,98040,47.5505,-122.219,26940
3663500060,20140625T000000,400000.0,3,2.5,1.0,0,0,4,7,1962,0,98133,47.7606,-122.336,21586
3996900125,20141201T000000,230000.0,3,1.0,1.0,0,0,3,7,1948,0,98155,47.7481,-122.3,24146
7796450200,20140515T000000,256883.0,3,2.5,2.0,0,0,3,8,2003,0,98023,47.2779,-122.347,15956
7549802535,20141111T000000,423000.0,4,2.0,1.5,0,0,5,7,1920,0,98108,47.5511,-122.312,18400
3278600320,20140723T000000,465000.0,3,2.5,2.0,0,0,3,8,2007,0,98126,47.5488,-122.372,12519
2824079053,20150113T000000,440000.0,3,2.5,2.0,0,0,3,7,1997,0,98024,47.5385,-121.911,139629
1222069094,20141014T000000,385000.0,3,1.75,1.0,0,0,4,7,1969,0,98038,47.4058,-121.994,210298
3542300060,20150311T000000,210000.0,3,1.0,1.0,0,0,4,6,1943,0,98056,47.5093,-122.184,24259
2222059065,20141112T000000,297000.0,3,2.5,2.0,0,0,3,8,1994,0,98042,47.3777,-122.165,31312
7551300060,20140716T000000,470000.0,3,1.0,1.0,0,0,3,7,1952,0,98107,47.675,-122.394,13700
100600550,20140804T000000,226500.0,3,1.5,1.0,0,0,4,7,1976,0,98023,47.3025,-122.37,18900
3211100860,20150303T000000,274250.0,3,1.0,1.0,0,0,4,6,1962,0,98059,47.4787,-122.158,19710
3456000310,20140804T000000,840000.0,4,1.75,1.0,0,0,4,9,1966,0,98040,47.5378,-122.219,29484
9526600140,20140919T000000,677900.0,3,2.5,2.0,0,0,3,8,2010,0,98052,47.7073,-122.114,16804
7465900060,20150205T000000,425000.0,3,1.0,1.0,0,0,3,7,1915,0,98116,47.5733,-122.381,14174
1222000055,20141123T000000,180250.0,2,0.75,1.0,0,0,3,6,1941,0,98166,47.4604,-122.339,26930
6300000550,20140717T000000,464000.0,6,3.0,2.0,0,0,3,7,1920,1994,98133,47.7067,-122.343,10876
2310030510,20150422T000000,320000.0,4,2.25,2.0,0,0,3,8,1993,0,98038,47.354,-122.047,18706
1025049114,20140717T000000,625504.0,3,2.25,2.0,0,0,3,8,2014,0,98105,47.6647,-122.284,6593
8677300550,20140515T000000,592500.0,4,2.5,1.0,0,0,3,9,1983,0,98074,47.6143,-122.017,31400
4014400292,20150114T000000,465000.0,3,2.5,2.0,0,0,3,9,2005,0,98001,47.3185,-122.275,44340
1102000196,20140527T000000,477000.0,4,2.75,2.0,0,0,3,8,1978,0,98118,47.5458,-122.268,20540
257000138,20150115T000000,280000.0,2,1.0,1.0,0,0,3,6,1923,0,98168,47.4889,-122.299,33659
46100204,20150221T000000,1505000.0,5,3.0,1.0,0,3,3,9,1957,1991,98040,47.5673,-122.21,64863
1909600046,20140703T000000,445838.0,3,2.5,2.0,0,0,3,8,2000,0,98146,47.5133,-122.379,16902
1250202145,20140828T000000,1072000.0,2,2.25,1.0,0,3,3,8,1947,0,98144,47.5884,-122.291,30428
7611200125,20141023T000000,467000.0,2,1.5,1.0,0,0,4,8,1947,0,98177,47.7145,-122.367,27600
5611500140,20140822T000000,686000.0,4,2.5,2.0,0,0,3,10,1999,0,98075,47.5836,-122.026,23157
7138000260,20140605T000000,279950.0,3,2.0,1.0,0,0,3,7,1961,0,98198,47.398,-122.299,25275
626059335,20140904T000000,527000.0,4,2.25,2.0,0,0,3,8,1987,0,98011,47.7663,-122.215,36061
1922059282,20140918T000000,325000.0,3,2.25,1.0,0,0,4,8,1966,0,98030,47.3758,-122.217,32123
705700390,20140903T000000,328000.0,3,2.25,2.0,0,0,3,7,1994,0,98038,47.3828,-122.023,22470
7454001200,20140604T000000,390000.0,3,2.25,1.0,0,0,5,7,1942,0,98146,47.5123,-122.373,18672
8682281200,20150309T000000,479950.0,2,2.0,1.0,0,0,3,8,2005,0,98053,47.7076,-122.013,17185
7972000200,20140529T000000,264950.0,4,2.25,1.0,0,0,4,7,1978,0,98023,47.2922,-122.371,24456
722059070,20150115T000000,235000.0,3,1.0,1.0,0,0,4,7,1961,0,98031,47.4075,-122.214,33134
7202340400,20150303T000000,516500.0,3,2.5,2.0,0,0,3,7,2004,0,98053,47.6794,-122.034,14668
8096000060,20150413T000000,655000.0,2,1.75,2.0,1,4,3,7,1915,1978,98166,47.4497,-122.375,33921
2424000060,20140616T000000,500000.0,4,2.75,1.0,0,0,5,7,1960,0,98059,47.5218,-122.164,37534
9264902050,20141121T000000,315000.0,6,2.75,1.0,0,0,3,8,1978,0,98023,47.3103,-122.339,23586
943100260,20141120T000000,213000.0,2,1.0,1.0,0,0,3,6,1961,0,98024,47.5687,-121.899,27052
3677400445,20140902T000000,475000.0,3,1.5,1.5,0,0,5,7,1947,0,98108,47.5575,-122.303,17130
1762600320,20140610T000000,1025000.0,5,4.0,2.0,0,0,3,10,1983,0,98033,47.6489,-122.183,74086
4058000060,20150409T000000,416000.0,3,2.0,1.0,0,0,5,7,1976,0,98010,47.3459,-121.95,180910
7228500560,20150320T000000,410000.0,4,1.0,1.5,0,0,3,7,1904,2005,98122,47.6136,-122.303,14930
326069104,20140701T000000,800000.0,3,3.5,2.0,0,0,3,10,1993,0,98077,47.7641,-122.023,380403
5152100060,20140529T000000,472000.0,6,2.5,1.0,0,2,4,9,1965,0,98003,47.3376,-122.324,39442
3584000310,20141208T000000,225000.0,3,1.75,1.0,0,0,4,7,1968,0,98003,47.3173,-122.319,21195
8150100045,20141001T000000,210000.0,2,1.0,1.0,0,0,3,6,1940,0,98126,47.5308,-122.376,13450
1868901275,20150127T000000,455000.0,2,1.0,1.5,0,0,2,7,1925,0,98115,47.6727,-122.299,13060
6131600075,20150427T000000,225000.0,3,1.0,1.0,0,0,4,6,1954,0,98002,47.3221,-122.216,20492
9468200125,20140826T000000,480000.0,2,1.0,1.0,0,2,4,7,1918,0,98103,47.6779,-122.353,9570
8029510030,20150212T000000,363000.0,3,2.5,2.0,0,0,3,9,1990,0,98023,47.3076,-122.395,30299
2025069065,20140929T000000,2400000.0,4,2.5,1.0,1,4,3,9,2000,0,98074,47.6338,-122.072,37615
7899800890,20150226T000000,181000.0,2,1.5,1.0,0,0,3,6,1954,0,98106,47.5218,-122.357,10276
